stat_no	year	month	day	hour	precip	periode
34234	2007	12	3	12	133	48
34234	2007	12	4	12	19	24
34234	2007	12	5	12	-1	24
34234	2007	12	6	12	24	24
34234	2007	12	7	12	-1	24
34234	2007	12	8	12	51	24
34234	2007	12	10	12	-1	48
34234	2007	12	11	12	0	24
34234	2007	12	12	12	8	24
34234	2007	12	13	12	-1	24
34234	2007	12	14	12	-1	24
34234	2007	12	15	12	30	24
34234	2007	12	17	12	33	48
34234	2007	12	18	12	-1	24
34234	2007	12	21	12	17	72
34234	2007	12	22	12	11	24
34234	2007	12	23	12	74	24
34234	2007	12	27	12	35	96
34234	2007	12	28	12	42	24
34234	2007	12	29	12	114	24
34234	2008	1	2	12	98	24
34234	2008	1	3	12	-1	24
34234	2008	1	4	12	0	24
34234	2008	1	7	12	31	72
34234	2008	1	8	12	17	24
34234	2008	1	9	12	0	24
34234	2008	1	10	12	0	24
34234	2008	1	12	12	7	48
34234	2008	1	14	12	18	48
34234	2008	1	15	12	38	24
34234	2008	1	16	12	-1	24
34234	2008	1	17	12	-1	24
34234	2008	1	18	12	83	24
34234	2008	1	19	12	191	24
34234	2008	1	21	12	13	48
34234	2008	1	22	12	-1	24
34234	2008	1	23	12	7	24
34234	2008	1	24	12	153	24
34234	2008	1	25	12	198	24
34234	2008	1	28	12	115	72
34234	2008	1	29	12	3	24
34234	2008	1	30	12	0	24
34234	2008	1	31	12	0	24
34234	2008	2	1	12	0	24
34234	2008	2	4	12	65	72
34234	2008	2	5	12	30	24
34234	2008	2	6	12	9	24
34234	2008	2	7	12	7	24
34234	2008	2	8	12	7	24
34234	2008	2	9	12	0	24
34234	2008	2	11	12	25	48
34234	2008	2	12	12	0	24
34234	2008	2	13	12	0	24
34234	2008	2	14	12	27	24
34234	2008	2	15	12	4	24
34234	2008	2	16	12	-1	24
34234	2008	2	18	12	10	48
34234	2008	2	19	12	15	24
34234	2008	2	20	12	2	24
34234	2008	2	21	12	0	24
34234	2008	2	22	12	60	24
34234	2008	2	23	12	15	24
34234	2008	2	25	12	38	48
34234	2008	2	26	12	0	24
34234	2008	2	27	12	40	24
34234	2008	2	28	12	0	24
34234	2008	2	29	12	0	24
34234	2008	3	1	12	3	24
34234	2008	3	3	12	11	48
34234	2008	3	4	12	0	24
34234	2008	3	5	12	5	24
34234	2008	3	6	12	11	24
34234	2008	3	7	12	32	24
34234	2008	3	8	12	121	24
34234	2008	3	10	12	0	48
34234	2008	3	11	12	0	24
34234	2008	3	12	12	-1	24
34234	2008	3	13	12	58	24
34234	2008	3	14	12	37	24
34234	2008	3	15	12	-1	24
34234	2008	3	16	12	-1	24
34234	2008	3	17	12	14	24
34234	2008	3	18	12	14	24
34234	2008	3	19	12	4	24
34234	2008	3	22	12	159	72
34234	2008	3	23	12	157	24
34234	2008	3	24	12	15	24
34234	2008	3	25	12	0	24
34234	2008	3	26	12	3	24
34234	2008	3	27	12	-1	24
34234	2008	3	28	12	1	24
34234	2008	3	31	12	0	72
34234	2008	4	2	12	0	48
34234	2008	4	3	12	0	24
34234	2008	4	4	12	0	24
34234	2008	4	7	12	104	72
34234	2008	4	8	12	44	24
34234	2008	4	11	12	14	72
34234	2008	4	12	12	0	24
34234	2008	4	14	12	47	48
34234	2008	4	15	12	0	24
34234	2008	4	16	12	0	24
34234	2008	4	17	12	0	24
34234	2008	4	18	12	4	24
34234	2008	4	19	12	0	24
34234	2008	4	22	12	18	72
34234	2008	4	23	12	0	24
34234	2008	4	24	12	0	24
34234	2008	4	25	12	0	24
34234	2008	4	26	12	0	24
34234	2008	4	28	12	13	48
34234	2008	4	29	12	15	24
34234	2008	4	30	12	38	24
34234	2008	5	1	12	67	24
34234	2008	5	2	12	21	24
34234	2008	5	3	12	0	24
34234	2008	5	4	12	0	24
34234	2008	5	5	12	0	24
34234	2008	5	6	12	0	24
34234	2008	5	7	12	0	24
34234	2008	5	8	12	0	24
34234	2008	5	9	12	2	24
34234	2008	5	10	12	-1	24
34234	2008	5	12	12	0	48
34234	2008	5	13	12	0	24
34234	2008	5	14	12	0	24
34234	2008	5	15	12	91	24
34234	2008	5	16	12	6	24
34234	2008	5	17	12	0	24
34234	2008	5	19	12	25	48
34234	2008	5	20	12	20	24
34234	2008	5	21	12	-1	24
34234	2008	5	22	12	0	24
34234	2008	5	23	12	0	24
34234	2008	5	26	12	-1	72
34234	2008	5	27	12	17	24
34234	2008	5	28	12	13	24
34234	2008	5	29	12	0	24
34234	2008	5	30	12	36	24
34234	2008	5	31	12	0	24
34234	2008	6	2	12	0	48
34234	2008	6	3	12	0	24
34234	2008	6	4	12	0	24
34234	2008	6	5	12	0	24
34234	2008	6	6	12	0	24
34234	2008	6	7	12	0	24
34234	2008	6	9	12	0	48
34234	2008	6	11	12	25	48
34234	2008	6	12	12	-1	24
34234	2008	6	13	12	44	24
34234	2008	6	14	12	168	24
34234	2008	6	18	12	1	96
34234	2008	6	19	12	-1	24
34234	2008	6	20	12	0	24
34234	2008	6	21	12	-1	24
34234	2008	6	23	12	0	48
34234	2008	6	24	12	0	24
34234	2008	6	26	12	-1	48
34234	2008	6	27	12	0	24
34234	2008	6	28	12	3	24
34234	2008	6	30	12	0	48
34234	2008	7	1	12	0	24
34234	2008	7	3	12	-1	48
34234	2008	7	4	12	0	24
34234	2008	7	5	12	0	24
34234	2008	7	7	12	8	48
34234	2008	7	8	12	0	24
34234	2008	7	10	12	36	48
34234	2008	7	11	12	35	24
34234	2008	7	12	12	0	24
34234	2008	7	14	12	22	48
34234	2008	7	15	12	-1	24
34234	2008	7	16	12	0	24
34234	2008	7	17	12	0	24
34234	2008	7	18	12	0	24
34234	2008	7	19	12	0	24
34234	2008	7	21	12	50	48
34234	2008	7	22	12	0	24
34234	2008	7	23	12	0	24
34234	2008	7	24	12	-1	24
34234	2008	7	26	12	0	48
34234	2008	7	29	12	0	72
34234	2008	7	30	12	0	24
34234	2008	7	31	12	0	24
34234	2008	8	1	12	-1	24
34234	2008	8	4	12	9	72
34234	2008	8	5	12	3	24
34234	2008	8	6	12	0	24
34234	2008	8	7	12	0	24
34234	2008	8	8	12	0	24
34234	2008	8	9	12	0	24
34234	2008	8	11	12	-1	48
34234	2008	8	12	12	-1	24
34234	2008	8	13	12	3	24
34234	2008	8	14	12	258	24
34234	2008	8	15	12	0	24
34234	2008	8	16	12	0	24
34234	2008	8	18	12	35	48
34234	2008	8	19	12	30	24
34234	2008	8	20	12	0	24
34234	2008	8	21	12	41	24
34234	2008	8	22	12	12	24
34234	2008	8	23	12	20	24
34234	2008	8	25	12	45	48
34234	2008	8	27	12	24	48
34234	2008	8	28	12	43	24
34234	2008	8	29	12	0	24
34234	2008	8	31	12	0	48
34234	2008	9	1	12	87	24
34234	2008	9	2	12	8	24
34234	2008	9	4	12	70	48
34234	2008	9	5	12	25	24
34234	2008	9	6	12	68	24
34234	2008	9	8	12	41	48
34234	2008	9	9	12	3	24
34234	2008	9	10	12	0	24
34234	2008	9	11	12	4	24
34234	2008	9	12	12	0	24
34234	2008	9	13	12	-1	24
34234	2008	9	15	12	71	48
34234	2008	9	16	12	7	24
34234	2008	9	18	12	16	48
34234	2008	9	20	12	40	48
34234	2008	9	22	12	22	48
34234	2008	9	23	12	0	24
34234	2008	9	24	12	0	24
34234	2008	9	26	12	-1	48
34234	2008	9	27	12	90	24
34234	2008	9	29	12	213	48
34234	2008	9	30	12	18	24
34234	2008	10	1	12	18	24
34234	2008	10	2	12	-1	24
34234	2008	10	3	12	0	24
34234	2008	10	4	12	0	24
34234	2008	10	6	12	0	48
34234	2008	10	7	12	0	24
34234	2008	10	8	12	0	24
34234	2008	10	10	12	0	48
34234	2008	10	13	12	102	72
34234	2008	10	14	12	55	24
34234	2008	10	15	12	126	24
34234	2008	10	17	12	32	48
34234	2008	10	19	12	101	48
34234	2008	10	20	12	144	24
34234	2008	10	21	12	4	24
34234	2008	10	23	12	-1	48
34234	2008	10	24	12	78	24
34234	2008	10	25	12	13	24
34234	2008	10	27	12	48	48
34234	2008	10	28	12	168	24
34234	2008	10	29	12	18	24
34234	2008	10	30	12	467	24
34234	2008	10	31	12	246	24
34234	2008	11	1	12	12	24
34234	2008	11	3	12	123	48
34234	2008	11	5	12	112	48
34234	2008	11	6	12	5	24
34234	2008	11	7	12	43	24
34234	2008	11	8	12	0	24
34234	2008	11	10	12	2	48
34234	2008	11	11	12	0	24
34234	2008	11	12	12	0	24
34234	2008	11	13	12	100	24
34234	2008	11	14	12	21	24
34234	2008	11	15	12	61	24
34234	2008	11	17	12	197	48
34234	2008	11	19	12	9	48
34234	2008	11	20	12	47	24
34234	2008	11	21	12	39	24
34234	2008	11	24	12	143	72
34234	2008	11	25	12	-1	24
34234	2008	11	26	12	0	24
34234	2008	11	27	12	-1	24
34234	2008	11	28	12	0	24
34234	2008	12	1	12	78	72
34234	2008	12	2	12	19	24
34234	2008	12	3	12	-1	24
34234	2008	12	4	12	22	24
34234	2008	12	5	12	14	24
34234	2008	12	6	12	41	24
34234	2008	12	8	12	60	48
34234	2008	12	9	12	-1	24
34234	2008	12	11	12	83	48
34234	2008	12	12	12	18	24
34234	2008	12	13	12	-1	24
34234	2008	12	15	12	90	48
34234	2008	12	16	12	18	24
34234	2008	12	17	12	34	24
34234	2008	12	18	12	22	24
34234	2008	12	19	12	0	24
34234	2008	12	20	12	0	24
34234	2008	12	21	12	-1	24
34234	2008	12	22	12	-1	24
34234	2008	12	23	12	-1	24
34234	2008	12	27	12	235	96
34234	2008	12	30	12	0	72
34234	2009	1	2	12	0	24
34234	2009	1	3	12	0	24
34234	2009	1	4	12	0	24
34234	2009	1	5	12	0	24
34234	2009	1	6	12	0	24
34234	2009	1	7	12	-1	24
34234	2009	1	8	12	0	24
34234	2009	1	9	12	20	24
34234	2009	1	10	12	16	24
34234	2009	1	12	12	17	48
34234	2009	1	13	12	2	24
34234	2009	1	14	12	-1	24
34234	2009	1	15	12	85	24
34234	2009	1	17	12	5	48
34234	2009	1	19	12	0	48
34234	2009	1	20	12	0	24
34234	2009	1	21	12	0	24
34234	2009	1	23	12	0	48
34234	2009	1	24	12	0	24
34234	2009	1	26	12	0	48
34234	2009	1	27	12	0	24
34234	2009	1	28	12	12	24
34234	2009	1	29	12	0	24
34234	2009	1	30	12	10	24
34234	2009	1	31	12	33	24
34234	2009	2	2	12	0	48
34234	2009	2	3	12	0	24
34234	2009	2	4	12	0	24
34234	2009	2	5	12	3	24
34234	2009	2	6	12	7	24
34234	2009	2	7	12	0	24
34234	2009	2	9	12	-1	48
34234	2009	2	10	12	0	24
34234	2009	2	11	12	0	24
34234	2009	2	12	12	0	24
34234	2009	2	13	12	0	24
34234	2009	2	14	12	0	24
34234	2009	2	16	12	1	48
34234	2009	2	17	12	77	24
34234	2009	2	18	12	66	24
34234	2009	2	19	12	12	24
34234	2009	2	20	12	3	24
34234	2009	2	21	12	0	24
34234	2009	2	23	12	0	48
34234	2009	2	24	12	0	24
34234	2009	2	26	12	-1	48
34234	2009	2	27	12	0	24
34234	2009	2	28	12	38	24
34234	2009	3	2	12	37	48
34234	2009	3	3	12	0	24
34234	2009	3	4	12	12	24
34234	2009	3	5	12	-1	24
34234	2009	3	6	12	0	24
34234	2009	3	7	12	0	24
34234	2009	3	9	12	0	48
34234	2009	3	10	12	0	24
34234	2009	3	11	12	0	24
34234	2009	3	12	12	1	24
34234	2009	3	13	12	0	24
34234	2009	3	14	12	0	24
34234	2009	3	16	12	0	48
34234	2009	3	17	12	-1	24
34234	2009	3	18	12	4	24
34234	2009	3	19	12	0	24
34234	2009	3	20	12	0	24
34234	2009	3	21	12	-1	24
34234	2009	3	23	12	-1	48
34234	2009	3	25	12	1	48
34234	2009	3	26	12	2	24
34234	2009	3	27	12	62	24
34234	2009	3	28	12	100	24
34234	2009	3	29	12	0	24
34234	2009	3	31	12	0	48
34234	2009	4	1	12	0	24
34234	2009	4	2	12	0	24
34234	2009	4	3	12	0	24
34234	2009	4	4	12	0	24
34234	2009	4	7	12	5	72
34234	2009	4	8	12	0	24
34234	2009	4	11	12	-1	72
34234	2009	4	13	12	0	48
34234	2009	4	14	12	-1	24
34234	2009	4	15	12	-1	24
34234	2009	4	16	12	0	24
34234	2009	4	17	12	0	24
34234	2009	4	18	12	0	24
34234	2009	4	20	12	18	48
34234	2009	4	21	12	8	24
34234	2009	4	22	12	6	24
34234	2009	4	24	12	0	48
34234	2009	4	25	12	5	24
34234	2009	4	28	12	6	72
34234	2009	4	29	12	9	24
34234	2009	4	30	12	8	24
34234	2009	5	1	12	42	24
34234	2009	5	2	12	0	24
34234	2009	5	4	12	37	48
34234	2009	5	5	12	-1	24
34234	2009	5	6	12	0	24
34234	2009	5	7	12	0	24
34234	2009	5	8	12	0	24
34234	2009	5	9	12	20	24
34234	2009	5	11	12	0	48
34234	2009	5	12	12	0	24
34234	2009	5	13	12	0	24
34234	2009	5	14	12	10	24
34234	2009	5	15	12	-1	24
34234	2009	5	18	12	0	72
34234	2009	5	19	12	-1	24
34234	2009	5	20	12	-1	24
34234	2009	5	21	12	0	24
34234	2009	5	22	12	0	24
34234	2009	5	23	12	0	24
34234	2009	5	25	12	0	48
34234	2009	5	28	12	-1	72
34234	2009	5	29	12	-1	24
34234	2009	5	30	12	-1	24
34234	2009	6	1	12	28	48
34234	2009	6	2	12	15	24
34234	2009	6	3	12	62	24
34234	2009	6	4	12	-1	24
34234	2009	6	5	12	-1	24
34234	2009	6	9	12	20	96
34234	2009	6	10	12	0	24
34234	2009	6	11	12	-1	24
34234	2009	6	12	12	-1	24
34234	2009	6	13	12	-1	24
34234	2009	6	15	12	-1	48
34234	2009	6	16	12	0	24
34234	2009	6	17	12	0	24
34234	2009	6	18	12	10	24
34234	2009	6	19	12	0	24
34234	2009	6	20	12	50	24
34234	2009	6	22	12	12	48
34234	2009	6	23	12	0	24
34234	2009	6	24	12	3	24
34234	2009	6	25	12	5	24
34234	2009	6	26	12	185	24
34234	2009	6	27	12	20	24
34234	2009	6	29	12	0	48
34234	2009	6	30	12	140	24
34234	2009	7	1	12	69	24
34234	2009	7	2	12	12	24
34234	2009	7	3	12	24	24
34234	2009	7	7	12	0	96
34234	2009	7	8	12	0	24
34234	2009	7	9	12	0	24
34234	2009	7	10	12	0	24
34234	2009	7	13	12	43	72
34234	2009	7	14	12	155	24
34234	2009	7	15	12	-1	24
34234	2009	7	16	12	0	24
34234	2009	7	17	12	0	24
34234	2009	7	18	12	0	24
34234	2009	7	20	12	0	48
34234	2009	7	21	12	0	24
34234	2009	7	22	12	0	24
34234	2009	7	23	12	0	24
34234	2009	7	24	12	0	24
34234	2009	7	25	12	-1	24
34234	2009	7	27	12	5	48
34234	2009	7	28	12	-1	24
34234	2009	7	29	12	0	24
34234	2009	7	30	12	-1	24
34234	2009	7	31	12	0	24
34234	2009	8	1	12	0	24
34234	2009	8	3	12	16	48
34234	2009	8	4	12	0	24
34234	2009	8	5	12	0	24
34234	2009	8	6	12	0	24
34234	2009	8	7	12	0	24
34234	2009	8	8	12	0	24
34234	2009	8	10	12	0	48
34234	2009	8	11	12	0	24
34234	2009	8	12	12	0	24
34234	2009	8	13	12	0	24
34234	2009	8	14	12	0	24
34234	2009	8	15	12	-1	24
34234	2009	8	17	12	1	48
34234	2009	8	18	12	0	24
34234	2009	8	19	12	0	24
34234	2009	8	20	12	69	24
34234	2009	8	21	12	39	24
34234	2009	8	22	12	0	24
34234	2009	8	24	12	-1	48
34234	2009	8	25	12	0	24
34234	2009	8	26	12	0	24
34234	2009	8	27	12	0	24
34234	2009	8	29	12	0	48
34234	2009	8	31	12	13	48
34234	2009	9	1	12	103	24
34234	2009	9	2	12	0	24
34234	2009	9	3	12	0	24
34234	2009	9	4	12	3	24
34234	2009	9	7	12	0	72
34234	2009	9	8	12	-1	24
34234	2009	9	9	12	0	24
34234	2009	9	10	12	-1	24
34234	2009	9	11	12	204	24
34234	2009	9	12	12	241	24
34234	2009	9	14	12	-1	48
34234	2009	9	15	12	20	24
34234	2009	9	16	12	0	24
34234	2009	9	17	12	-1	24
34234	2009	9	18	12	22	24
34234	2009	9	19	12	-1	24
34234	2009	9	21	12	-1	48
34234	2009	9	22	12	39	24
34234	2009	9	23	12	55	24
34234	2009	9	24	12	38	24
34234	2009	9	25	12	119	24
34234	2009	9	26	12	75	24
34234	2009	9	28	12	19	48
34234	2009	9	29	12	33	24
34234	2009	9	30	12	0	24
34234	2009	10	1	12	0	24
34234	2009	10	2	12	0	24
34234	2009	10	3	12	-1	24
34234	2009	10	5	12	40	48
34234	2009	10	6	12	-1	24
34234	2009	10	7	12	0	24
34234	2009	10	8	12	0	24
34234	2009	10	9	12	0	24
34234	2009	10	10	12	0	24
34234	2009	10	12	12	0	48
34234	2009	10	13	12	0	24
34234	2009	10	14	12	5	24
34234	2009	10	15	12	24	24
34234	2009	10	16	12	3	24
34234	2009	10	17	12	27	24
34234	2009	10	19	12	181	48
34234	2009	10	20	12	6	24
34234	2009	10	21	12	10	24
34234	2009	10	22	12	0	24
34234	2009	10	23	12	0	24
34234	2009	10	24	12	30	24
34234	2009	10	26	12	10	48
34234	2009	10	27	12	2	24
34234	2009	10	28	12	36	24
34234	2009	10	29	12	-1	24
34234	2009	10	30	12	0	24
34234	2009	11	2	12	30	72
34234	2009	11	3	12	27	24
34234	2009	11	4	12	2	24
34234	2009	11	5	12	0	24
34234	2009	11	6	12	12	24
34234	2009	11	7	12	0	24
34234	2009	11	9	12	21	48
34234	2009	11	10	12	55	24
34234	2009	11	12	12	0	48
34234	2009	11	13	12	0	24
34234	2009	11	14	12	0	24
34234	2009	11	16	12	0	48
34234	2009	11	17	12	-1	24
34234	2009	11	19	12	52	48
34234	2009	11	20	12	105	24
34234	2009	11	21	12	-1	24
34234	2009	11	23	12	35	48
34234	2009	11	24	12	10	24
34234	2009	11	25	12	-1	24
34234	2009	11	26	12	10	24
34234	2009	11	27	12	5	24
34234	2009	11	28	12	2	24
34234	2009	11	30	12	-1	48
34234	2009	12	1	12	0	24
34234	2009	12	2	12	0	24
34234	2009	12	3	12	0	24
34234	2009	12	4	12	13	24
34234	2009	12	5	12	10	24
34234	2009	12	7	12	0	48
34234	2009	12	8	12	-1	24
34234	2009	12	9	12	20	24
34234	2009	12	10	12	3	24
34234	2009	12	11	12	0	24
34234	2009	12	12	12	0	24
34234	2009	12	14	12	-1	48
34234	2009	12	15	12	37	24
34234	2009	12	16	12	57	24
34234	2009	12	17	12	40	24
34234	2009	12	18	12	0	24
34234	2009	12	19	12	0	24
34234	2009	12	21	12	-1	48
34234	2009	12	22	12	0	24
34234	2009	12	23	12	-1	24
34234	2009	12	26	12	5	72
34234	2009	12	28	12	-1	48
34234	2009	12	29	12	-1	24
34234	2009	12	30	12	-1	24
34234	2010	1	2	12	235	72
34234	2010	1	5	12	-1	72
34234	2010	1	6	12	0	24
34234	2010	1	7	12	0	24
34234	2010	1	8	12	3	24
34234	2010	1	9	12	15	24
34234	2010	1	11	12	4	48
34234	2010	1	12	12	54	24
34234	2010	1	14	12	38	48
34234	2010	1	15	12	8	24
34234	2010	1	16	12	4	24
34234	2010	1	18	12	33	48
34234	2010	1	19	12	9	24
34234	2010	1	20	12	0	24
34234	2010	1	21	12	53	24
34234	2010	1	23	12	31	48
34234	2010	1	25	12	18	48
34234	2010	1	26	12	20	24
34234	2010	1	27	12	67	24
34234	2010	1	28	12	15	24
34234	2010	1	29	12	10	24
34234	2010	1	30	12	29	24
34234	2010	2	1	12	42	48
34234	2010	2	3	12	0	48
34234	2010	2	4	12	0	24
34234	2010	2	5	12	0	24
34234	2010	2	6	12	28	24
34234	2010	2	8	12	9	48
34234	2010	2	9	12	0	24
34234	2010	2	11	12	0	48
34234	2010	2	12	12	-1	24
34234	2010	2	13	12	-1	24
34234	2010	2	15	12	0	48
34234	2010	2	16	12	-1	24
34234	2010	2	17	12	21	24
34234	2010	2	18	12	10	24
34234	2010	2	19	12	-1	24
34234	2010	2	20	12	-1	24
34234	2010	2	22	12	45	48
34234	2010	2	23	12	0	24
34234	2010	2	24	12	5	24
34234	2010	2	26	12	36	48
34234	2010	2	27	12	6	24
34234	2010	3	1	12	102	48
34234	2010	3	2	12	97	24
34234	2010	3	3	12	32	24
34234	2010	3	4	12	19	24
34234	2010	3	5	12	5	24
34234	2010	3	6	12	-1	24
34234	2010	3	8	12	0	48
34234	2010	3	9	12	0	24
34234	2010	3	10	12	26	24
34234	2010	3	11	12	16	24
34234	2010	3	12	12	9	24
34234	2010	3	15	12	6	72
34234	2010	3	16	12	-1	24
34234	2010	3	17	12	0	24
34234	2010	3	18	12	0	24
34234	2010	3	19	12	0	24
34234	2010	3	20	12	0	24
34234	2010	3	22	12	6	48
34234	2010	3	24	12	8	48
34234	2010	3	25	12	12	24
34234	2010	3	26	12	0	24
34234	2010	3	27	12	0	24
34234	2010	3	29	12	0	48
34234	2010	3	30	12	0	24
34234	2010	3	31	12	0	24
34234	2010	4	3	12	20	72
34234	2010	4	5	12	-1	48
34234	2010	4	6	12	0	24
34234	2010	4	7	12	0	24
34234	2010	4	8	12	-1	24
34234	2010	4	9	12	-1	24
34234	2010	4	10	12	0	24
34234	2010	4	12	12	2	48
34234	2010	4	13	12	-1	24
34234	2010	4	14	12	54	24
34234	2010	4	15	12	3	24
34234	2010	4	16	12	0	24
34234	2010	4	17	12	0	24
34234	2010	4	19	12	192	48
34234	2010	4	23	12	0	96
34234	2010	4	26	12	1	72
34234	2010	4	27	12	0	24
34234	2010	4	28	12	0	24
34234	2010	5	1	12	22	72
34234	2010	5	3	12	47	48
34234	2010	5	4	12	135	24
34234	2010	5	5	12	27	24
34234	2010	5	6	12	0	24
34234	2010	5	7	12	0	24
34234	2010	5	8	12	0	24
34234	2010	5	10	12	4	48
34234	2010	5	11	12	6	24
34234	2010	5	12	12	17	24
34234	2010	5	13	12	11	24
34234	2010	5	14	12	0	24
34234	2010	5	17	12	0	72
34234	2010	5	18	12	0	24
34234	2010	5	19	12	0	24
34234	2010	5	20	12	14	24
34234	2010	5	21	12	31	24
34234	2010	5	22	12	9	24
34234	2010	5	25	12	0	72
34234	2010	5	26	12	0	24
34234	2010	5	27	12	0	24
34234	2010	5	28	12	-1	24
34234	2010	5	29	12	5	24
34234	2010	5	31	12	0	48
34234	2010	6	1	12	-1	24
34234	2010	6	2	12	-1	24
34234	2010	6	3	12	-1	24
34234	2010	6	4	12	0	24
34234	2010	6	5	12	-1	24
34234	2010	6	7	12	19	48
34234	2010	6	8	12	19	24
34234	2010	6	9	12	-1	24
34234	2010	6	10	12	14	24
34234	2010	6	11	12	-1	24
34234	2010	6	12	12	49	24
34234	2010	6	14	12	29	48
34234	2010	6	15	12	0	24
34234	2010	6	16	12	0	24
34234	2010	6	17	12	0	24
34234	2010	6	18	12	1	24
34234	2010	6	19	12	75	24
34234	2010	6	21	12	11	48
34234	2010	6	22	12	17	24
34234	2010	6	23	12	0	24
34234	2010	6	24	12	4	24
34234	2010	6	25	12	-1	24
34234	2010	6	26	12	15	24
34234	2010	6	28	12	-1	48
34234	2010	6	29	12	0	24
34234	2010	6	30	12	-1	24
34234	2010	7	1	12	-1	24
34234	2010	7	2	12	0	24
34234	2010	7	3	12	4	24
34234	2010	7	5	12	-1	48
34234	2010	7	8	12	-1	72
34234	2010	7	9	12	-1	24
34234	2010	7	11	12	0	48
34234	2010	7	12	12	0	24
34234	2010	7	13	12	-1	24
34234	2010	7	14	12	77	24
34234	2010	7	15	12	129	24
34234	2010	7	16	12	-1	24
34234	2010	7	20	12	0	96
34234	2010	7	21	12	2	24
34234	2010	7	22	12	-1	24
34234	2010	7	23	12	0	24
34234	2010	7	24	12	2	24
34234	2010	7	25	12	6	24
34234	2010	7	26	12	-1	24
34234	2010	7	27	12	-1	24
34234	2010	7	28	12	0	24
34234	2010	7	29	12	-1	24
34234	2010	7	30	12	20	24
34234	2010	7	31	12	25	24
34234	2010	8	1	12	0	24
34234	2010	8	2	12	39	24
34234	2010	8	3	12	261	24
34234	2010	8	4	12	-1	24
34234	2010	8	5	12	-1	24
34234	2010	8	6	12	-1	24
34234	2010	8	7	12	0	24
34234	2010	8	9	12	-1	48
34234	2010	8	10	12	8	24
34234	2010	8	11	12	-1	24
34234	2010	8	12	12	0	24
34234	2010	8	13	12	-1	24
34234	2010	8	14	12	-1	24
34234	2010	8	16	12	0	48
34234	2010	8	17	12	0	24
34234	2010	8	18	12	0	24
34234	2010	8	19	12	0	24
34234	2010	8	20	12	0	24
34234	2010	8	21	12	0	24
34234	2010	8	23	12	-1	48
34234	2010	8	24	12	64	24
34234	2010	8	25	12	14	24
34234	2010	8	26	12	5	24
34234	2010	8	27	12	298	24
34234	2010	8	28	12	183	24
34234	2010	8	29	12	151	24
34234	2010	8	30	12	48	24
34234	2010	8	31	12	9	24
34234	2010	9	1	12	0	24
34234	2010	9	2	12	-1	24
34234	2010	9	3	12	3	24
34234	2010	9	4	12	0	24
34234	2010	9	7	12	0	72
34234	2010	9	8	12	0	24
34234	2010	9	9	12	9	24
34234	2010	9	10	12	32	24
34234	2010	9	11	12	-1	24
34234	2010	9	13	12	8	48
34234	2010	9	15	12	-1	48
34234	2010	9	16	12	0	24
34234	2010	9	17	12	9	24
34234	2010	9	18	12	3	24
34234	2010	9	20	12	1	48
34234	2010	9	21	12	3	24
34234	2010	9	22	12	-1	24
34234	2010	9	24	12	0	48
34234	2010	9	25	12	0	24
34234	2010	9	27	12	33	48
34234	2010	9	28	12	0	24
34234	2010	9	29	12	0	24
34234	2010	9	30	12	10	24
34234	2010	10	1	12	0	24
34234	2010	10	2	12	0	24
34234	2010	10	4	12	0	48
34234	2010	10	5	12	-1	24
34234	2010	10	6	12	158	24
34234	2010	10	7	12	8	24
34234	2010	10	8	12	0	24
34234	2010	10	9	12	-1	24
34234	2010	10	11	12	0	48
34234	2010	10	12	12	0	24
34234	2010	10	13	12	-1	24
34234	2010	10	14	12	-1	24
34234	2010	10	15	12	0	24
34234	2010	10	16	12	8	24
34234	2010	10	18	12	5	48
34234	2010	10	19	12	0	24
34234	2010	10	20	12	7	24
34234	2010	10	21	12	20	24
34234	2010	10	22	12	0	24
34234	2010	10	23	12	0	24
34234	2010	10	25	12	0	48
34234	2010	10	26	12	0	24
34234	2010	10	27	12	-1	24
34234	2010	10	28	12	2	24
34234	2010	10	29	12	0	24
34234	2010	10	30	12	-1	24
34234	2010	11	1	12	0	24
34234	2010	11	2	12	0	24
34234	2010	11	3	12	0	24
34234	2010	11	4	12	0	24
34234	2010	11	5	12	-1	24
34234	2010	11	6	12	144	24
34234	2010	11	8	12	108	48
34234	2010	11	9	12	196	24
34234	2010	11	10	12	138	24
34234	2010	11	11	12	70	24
34234	2010	11	12	12	20	24
34234	2010	11	13	12	-1	24
34234	2010	11	15	12	16	48
34234	2010	11	16	12	46	24
34234	2010	11	17	12	0	24
34234	2010	11	18	12	0	24
34234	2010	11	19	12	0	24
34234	2010	11	20	12	0	24
34234	2010	11	23	12	0	72
34234	2010	11	24	12	0	24
34234	2010	11	25	12	0	24
34234	2010	11	26	12	0	24
34234	2010	11	27	12	0	24
34234	2010	11	29	12	34	48
34234	2010	12	1	12	25	48
34234	2010	12	2	12	128	24
34234	2010	12	3	12	151	24
34234	2010	12	4	12	8	24
34234	2010	12	6	12	269	48
34234	2010	12	7	12	55	24
34234	2010	12	8	12	18	24
34234	2010	12	9	12	-1	24
34234	2010	12	10	12	34	24
34234	2010	12	11	12	89	24
34234	2010	12	13	12	105	48
34234	2010	12	14	12	125	24
34234	2010	12	15	12	9	24
34234	2010	12	16	12	-1	24
34234	2010	12	17	12	0	24
34234	2010	12	18	12	0	24
34234	2010	12	21	12	0	72
34234	2010	12	22	12	4	24
34234	2010	12	23	12	0	24
