stat_no	year	month	day	hour	precip	periode
34250	2001	6	22	21	26	24
34250	2001	6	23	21	99	24
34250	2001	6	24	21	0	24
34250	2001	6	25	21	0	24
34250	2001	6	26	21	0	24
34250	2001	6	27	21	0	24
34250	2001	6	28	21	2	24
34250	2001	6	29	21	19	24
34250	2001	6	30	21	0	24
34250	2001	7	1	21	0	24
34250	2001	7	2	21	0	24
34250	2001	7	3	21	5	24
34250	2001	7	4	21	14	24
34250	2001	7	5	21	11	24
34250	2001	7	6	21	0	24
34250	2001	7	7	21	0	24
34250	2001	7	8	21	0	24
34250	2001	7	9	21	0	24
34250	2001	7	10	21	0	24
34250	2001	7	11	21	0	24
34250	2001	7	12	21	0	24
34250	2001	7	13	21	0	24
34250	2001	7	14	21	0	24
34250	2001	7	15	21	0	24
34250	2001	7	16	21	0	24
34250	2001	7	17	21	12	24
34250	2001	7	18	21	0	24
34250	2001	7	19	21	97	24
34250	2001	7	20	21	54	24
34250	2001	7	21	21	0	24
34250	2001	7	22	21	0	24
34250	2001	7	23	21	0	24
34250	2001	7	24	21	0	24
34250	2001	7	25	21	0	24
34250	2001	7	26	21	0	24
34250	2001	7	27	21	0	24
34250	2001	7	28	21	0	24
34250	2001	7	29	21	3	24
34250	2001	7	30	21	0	24
34250	2001	7	31	21	0	24
34250	2001	8	1	21	0	24
34250	2001	8	2	21	0	24
34250	2001	8	3	21	0	24
34250	2001	8	4	21	0	24
34250	2001	8	5	21	0	24
34250	2001	8	6	21	9	24
34250	2001	8	7	21	0	24
34250	2001	8	8	21	6	24
34250	2001	8	9	21	0	24
34250	2001	8	10	21	16	24
34250	2001	8	11	21	0	24
34250	2001	8	12	21	0	24
34250	2001	8	13	21	0	24
34250	2001	8	14	21	0	24
34250	2001	8	15	21	27	24
34250	2001	8	16	21	126	24
34250	2001	8	17	21	22	24
34250	2001	8	18	21	3	24
34250	2001	8	19	21	5	24
34250	2001	8	20	21	132	24
34250	2001	8	21	21	0	24
34250	2001	8	22	21	0	24
34250	2001	8	23	21	0	24
34250	2001	8	24	21	0	24
34250	2001	8	25	21	50	24
34250	2001	8	26	21	135	24
34250	2001	8	27	21	0	24
34250	2001	8	28	21	13	24
34250	2001	8	29	21	1	24
34250	2001	8	30	21	75	24
34250	2001	8	31	21	155	24
34250	2001	9	1	21	9	24
34250	2001	9	2	21	0	24
34250	2001	9	3	21	264	24
34250	2001	9	4	21	148	24
34250	2001	9	5	21	0	24
34250	2001	9	6	21	0	24
34250	2001	9	7	21	0	24
34250	2001	9	8	21	110	24
34250	2001	9	9	21	197	24
34250	2001	9	10	21	190	24
34250	2001	9	11	21	5	24
34250	2001	9	12	21	215	24
34250	2001	9	13	21	145	24
34250	2001	9	14	21	125	24
34250	2001	9	15	21	7	24
34250	2001	9	16	21	0	24
34250	2001	9	17	21	5	24
34250	2001	9	18	21	0	24
34250	2001	9	19	21	8	24
34250	2001	9	20	21	100	24
34250	2001	9	21	21	34	24
34250	2001	9	22	21	0	24
34250	2001	9	23	21	0	24
34250	2001	9	24	21	0	24
34250	2001	9	25	21	156	24
34250	2001	9	26	21	98	24
34250	2001	9	27	21	31	24
34250	2001	9	28	21	13	24
34250	2001	9	29	21	10	24
34250	2001	9	30	21	0	24
34250	2001	10	1	21	2	24
34250	2001	10	2	21	52	24
34250	2001	10	3	21	0	24
34250	2001	10	4	21	8	24
34250	2001	10	5	21	0	24
34250	2001	10	6	21	0	24
34250	2001	10	7	21	0	24
34250	2001	10	8	21	9	24
34250	2001	10	9	21	20	24
34250	2001	10	10	21	8	24
34250	2001	10	11	21	49	24
34250	2001	10	12	21	4	24
34250	2001	10	13	21	0	24
34250	2001	10	14	21	18	24
34250	2001	10	15	21	0	24
34250	2001	10	16	21	6	24
34250	2001	10	17	21	5	24
34250	2001	10	18	21	14	24
34250	2001	10	19	21	0	24
34250	2001	10	20	21	3	24
34250	2001	10	21	21	33	24
34250	2001	10	22	21	3	24
34250	2001	10	23	21	8	24
34250	2001	10	24	21	-1	24
34250	2001	10	25	21	9	24
34250	2001	10	26	21	26	24
34250	2001	10	27	21	0	24
34250	2001	10	28	21	101	24
34250	2001	10	29	21	5	24
34250	2001	10	30	21	18	24
34250	2001	10	31	21	16	24
34250	2001	11	1	21	8	24
34250	2001	11	2	21	0	24
34250	2001	11	3	21	0	24
34250	2001	11	4	21	0	24
34250	2001	11	5	21	16	24
34250	2001	11	6	21	2	24
34250	2001	11	7	21	0	24
34250	2001	11	8	21	274	24
34250	2001	11	9	21	231	24
34250	2001	11	10	21	51	24
34250	2001	11	11	21	0	24
34250	2001	11	12	21	3	24
34250	2001	11	13	21	77	24
34250	2001	11	14	21	49	24
34250	2001	11	15	21	1	24
34250	2001	11	16	21	127	24
34250	2001	11	17	21	151	24
34250	2001	11	18	21	31	24
34250	2001	11	19	21	19	24
34250	2001	11	20	21	0	24
34250	2001	11	21	21	162	24
34250	2001	11	22	21	76	24
34250	2001	11	23	21	27	24
34250	2001	11	24	21	92	24
34250	2001	11	25	21	73	24
34250	2001	11	26	21	45	24
34250	2001	11	27	21	26	24
34250	2001	11	28	21	45	24
34250	2001	11	29	21	73	24
34250	2001	11	30	21	22	24
34250	2001	12	1	21	6	24
34250	2001	12	2	21	0	24
34250	2001	12	3	21	0	24
34250	2001	12	4	21	0	24
34250	2001	12	5	21	0	24
34250	2001	12	6	21	1	24
34250	2001	12	7	21	0	24
34250	2001	12	8	21	0	24
34250	2001	12	9	21	0	24
34250	2001	12	10	21	0	24
34250	2001	12	11	21	0	24
34250	2001	12	12	21	36	24
34250	2001	12	13	21	14	24
34250	2001	12	14	21	3	24
34250	2001	12	15	21	0	24
34250	2001	12	16	21	0	24
34250	2001	12	17	21	9	24
34250	2001	12	18	21	72	24
34250	2001	12	19	21	24	24
34250	2001	12	20	21	0	24
34250	2001	12	21	21	77	24
34250	2001	12	22	21	45	24
34250	2001	12	23	21	228	24
34250	2001	12	24	21	597	24
34250	2001	12	25	21	249	24
34250	2001	12	26	21	64	24
34250	2001	12	27	21	36	24
34250	2001	12	28	21	35	24
34250	2001	12	29	21	0	24
34250	2001	12	30	21	0	24
34250	2001	12	31	21	8	24
34250	2002	1	1	21	4	24
34250	2002	1	2	21	10	24
34250	2002	1	3	21	1	24
34250	2002	1	4	21	21	24
34250	2002	1	5	21	20	24
34250	2002	1	6	21	24	24
34250	2002	1	7	21	87	24
34250	2002	1	8	21	183	24
34250	2002	1	9	21	4	24
34250	2002	1	10	21	7	24
34250	2002	1	11	21	19	24
34250	2002	1	12	21	0	24
34250	2002	1	13	21	0	24
34250	2002	1	14	21	0	24
34250	2002	1	15	21	0	24
34250	2002	1	16	21	40	24
34250	2002	1	17	21	26	24
34250	2002	1	18	21	0	24
34250	2002	1	19	21	0	24
34250	2002	1	20	21	0	24
34250	2002	1	21	21	0	24
34250	2002	1	22	21	0	24
34250	2002	1	23	21	65	24
34250	2002	1	24	21	27	24
34250	2002	1	25	21	0	24
34250	2002	1	26	21	0	24
34250	2002	1	27	21	0	24
34250	2002	1	28	21	0	24
34250	2002	1	29	21	5	24
34250	2002	1	30	21	0	24
34250	2002	1	31	21	20	24
34250	2002	2	1	21	0	24
34250	2002	2	2	21	0	24
34250	2002	2	3	21	0	24
34250	2002	2	4	21	0	24
34250	2002	2	5	21	0	24
34250	2002	2	6	21	0	24
34250	2002	2	7	21	-1	24
34250	2002	2	8	21	-1	24
34250	2002	2	9	21	10	24
34250	2002	2	10	21	0	24
34250	2002	2	11	21	0	24
34250	2002	2	12	21	-1	24
34250	2002	2	13	21	4	24
34250	2002	2	14	21	-1	24
34250	2002	2	15	21	7	24
34250	2002	2	16	21	0	24
34250	2002	2	17	21	44	24
34250	2002	2	18	21	33	24
34250	2002	2	19	21	35	24
34250	2002	2	20	21	74	24
34250	2002	2	21	21	8	24
34250	2002	2	22	21	8	24
34250	2002	2	23	21	0	24
34250	2002	2	24	21	0	24
34250	2002	2	25	21	0	24
34250	2002	2	26	21	15	24
34250	2002	2	27	21	28	24
34250	2002	2	28	21	117	24
34250	2002	3	1	21	0	24
34250	2002	3	2	21	84	24
34250	2002	3	3	21	16	24
34250	2002	3	4	21	0	24
34250	2002	3	5	21	0	24
34250	2002	3	6	21	28	24
34250	2002	3	7	21	-1	24
34250	2002	3	8	21	0	24
34250	2002	3	9	21	0	24
34250	2002	3	10	21	0	24
34250	2002	3	11	21	3	24
34250	2002	3	12	21	65	24
34250	2002	3	13	21	36	24
34250	2002	3	14	21	16	24
34250	2002	3	15	21	0	24
34250	2002	3	16	21	0	24
34250	2002	3	17	21	-1	24
34250	2002	3	18	21	-1	24
34250	2002	3	19	21	5	24
34250	2002	3	20	21	2	24
34250	2002	3	21	21	0	24
34250	2002	3	22	21	0	24
34250	2002	3	23	21	0	24
34250	2002	3	24	21	0	24
34250	2002	3	25	21	3	24
34250	2002	3	26	21	0	24
34250	2002	3	27	21	8	24
34250	2002	3	28	21	19	24
34250	2002	3	29	21	0	24
34250	2002	3	30	21	0	24
34250	2002	3	31	21	0	24
34250	2002	4	1	21	0	24
34250	2002	4	2	21	0	24
34250	2002	4	3	21	0	24
34250	2002	4	4	21	0	24
34250	2002	4	5	21	0	24
34250	2002	4	6	21	0	24
34250	2002	4	7	21	17	24
34250	2002	4	8	21	0	24
34250	2002	4	9	21	3	24
34250	2002	4	10	21	0	24
34250	2002	4	11	21	3	24
34250	2002	4	12	21	23	24
34250	2002	4	13	21	50	24
34250	2002	4	14	21	0	24
34250	2002	4	15	21	-1	24
34250	2002	4	16	21	67	24
34250	2002	4	17	21	26	24
34250	2002	4	18	21	0	24
34250	2002	4	19	21	2	24
34250	2002	4	20	21	0	24
34250	2002	4	21	21	0	24
34250	2002	4	22	21	-1	24
34250	2002	4	23	21	-1	24
34250	2002	4	24	21	0	24
34250	2002	4	25	21	0	24
34250	2002	4	26	21	6	24
34250	2002	4	27	21	0	24
34250	2002	4	28	21	0	24
34250	2002	4	29	21	0	24
34250	2002	4	30	21	63	24
34250	2002	5	1	21	5	24
34250	2002	5	2	21	0	24
34250	2002	5	3	21	0	24
34250	2002	5	4	21	0	24
34250	2002	5	5	21	0	24
34250	2002	5	6	21	-1	24
34250	2002	5	7	21	-1	24
34250	2002	5	8	21	0	24
34250	2002	5	9	21	10	24
34250	2002	5	10	21	23	24
34250	2002	5	11	21	0	24
34250	2002	5	12	21	0	24
34250	2002	5	13	21	0	24
34250	2002	5	14	21	0	24
34250	2002	5	15	21	0	24
34250	2002	5	16	21	0	24
34250	2002	5	17	21	0	24
34250	2002	5	18	21	0	24
34250	2002	5	19	21	0	24
34250	2002	5	20	21	0	24
34250	2002	5	21	21	0	24
34250	2002	5	22	21	-1	24
34250	2002	5	23	21	0	24
34250	2002	5	24	21	0	24
34250	2002	5	25	21	0	24
34250	2002	5	26	21	-1	24
34250	2002	5	27	21	0	24
34250	2002	5	28	21	0	24
34250	2002	5	29	21	0	24
34250	2002	5	30	21	144	24
34250	2002	5	31	21	-1	24
34250	2002	6	1	21	0	24
34250	2002	6	2	21	83	24
34250	2002	6	3	21	36	24
34250	2002	6	4	21	40	24
34250	2002	6	5	21	26	24
34250	2002	6	6	21	-1	24
34250	2002	6	7	21	0	24
34250	2002	6	8	21	0	24
34250	2002	6	9	21	0	24
34250	2002	6	10	21	1	24
34250	2002	6	11	21	1	24
34250	2002	6	12	21	0	24
34250	2002	6	13	21	0	24
34250	2002	6	14	21	0	24
34250	2002	6	15	21	0	24
34250	2002	6	16	21	0	24
34250	2002	6	17	21	0	24
34250	2002	6	18	21	0	24
34250	2002	6	19	21	0	24
34250	2002	6	20	21	0	24
34250	2002	6	21	21	52	24
34250	2002	6	22	21	156	24
34250	2002	6	23	21	0	24
34250	2002	6	24	21	0	24
34250	2002	6	25	21	0	24
34250	2002	6	26	21	8	24
34250	2002	6	27	21	20	24
34250	2002	6	28	21	7	24
34250	2002	6	29	21	2	24
34250	2002	6	30	21	56	24
34250	2002	7	1	21	132	24
34250	2002	7	2	21	-1	24
34250	2002	7	3	21	163	24
34250	2002	7	4	21	47	24
34250	2002	7	5	21	0	24
34250	2002	7	6	21	0	24
34250	2002	7	7	21	0	24
34250	2002	7	8	21	0	24
34250	2002	7	9	21	0	24
34250	2002	7	10	21	-1	24
34250	2002	7	11	21	0	24
34250	2002	7	12	21	0	24
34250	2002	7	13	21	0	24
34250	2002	7	14	21	2	24
34250	2002	7	15	21	39	24
34250	2002	7	16	21	70	24
34250	2002	7	17	21	79	24
34250	2002	7	18	21	521	24
34250	2002	7	19	21	159	24
34250	2002	7	20	21	22	24
34250	2002	7	21	21	72	24
34250	2002	7	22	21	150	24
34250	2002	7	23	21	53	24
34250	2002	7	24	21	45	24
34250	2002	7	25	21	0	24
34250	2002	7	26	21	0	24
34250	2002	7	27	21	0	24
34250	2002	7	28	21	0	24
34250	2002	7	29	21	6	24
34250	2002	7	30	21	73	24
34250	2002	7	31	21	3	24
34250	2002	8	1	21	0	24
34250	2002	8	2	21	0	24
34250	2002	8	3	21	0	24
34250	2002	8	4	21	0	24
34250	2002	8	5	21	0	24
34250	2002	8	6	21	0	24
34250	2002	8	7	21	0	24
34250	2002	8	8	21	0	24
34250	2002	8	9	21	0	24
34250	2002	8	10	21	0	24
34250	2002	8	11	21	4	24
34250	2002	8	12	21	10	24
34250	2002	8	13	21	-1	24
34250	2002	8	14	21	0	24
34250	2002	8	15	21	0	24
34250	2002	8	16	21	60	24
34250	2002	8	17	21	264	24
34250	2002	8	18	21	65	24
34250	2002	8	19	21	8	24
34250	2002	8	20	21	0	24
34250	2002	8	21	21	7	24
34250	2002	8	22	21	23	24
34250	2002	8	23	21	0	24
34250	2002	8	24	21	0	24
34250	2002	8	25	21	8	24
34250	2002	8	26	21	0	24
34250	2002	8	27	21	0	24
34250	2002	8	28	21	0	24
34250	2002	8	29	21	13	24
34250	2002	8	30	21	14	24
34250	2002	8	31	21	0	24
34250	2002	9	1	21	0	24
34250	2002	9	2	21	2	24
34250	2002	9	3	21	0	24
34250	2002	9	4	21	23	24
34250	2002	9	5	21	12	24
34250	2002	9	6	21	208	24
34250	2002	9	7	21	372	24
34250	2002	9	8	21	24	24
34250	2002	9	9	21	2	24
34250	2002	9	10	21	0	24
34250	2002	9	11	21	0	24
34250	2002	9	12	21	0	24
34250	2002	9	13	21	-1	24
34250	2002	9	14	21	7	24
34250	2002	9	15	21	246	24
34250	2002	9	16	21	17	24
34250	2002	9	17	21	16	24
34250	2002	9	18	21	0	24
34250	2002	9	19	21	0	24
34250	2002	9	20	21	0	24
34250	2002	9	21	21	0	24
34250	2002	9	22	21	0	24
34250	2002	9	23	21	0	24
34250	2002	9	24	21	112	24
34250	2002	9	25	21	10	24
34250	2002	9	26	21	0	24
34250	2002	9	27	21	-1	24
34250	2002	9	28	21	137	24
34250	2002	9	29	21	6	24
34250	2002	9	30	21	0	24
34250	2002	10	1	21	-1	24
34250	2002	10	2	21	56	24
34250	2002	10	3	21	0	24
34250	2002	10	4	21	0	24
34250	2002	10	5	21	6	24
34250	2002	10	6	21	4	24
34250	2002	10	7	21	0	24
34250	2002	10	8	21	6	24
34250	2002	10	9	21	12	24
34250	2002	10	10	21	0	24
34250	2002	10	11	21	0	24
34250	2002	10	12	21	0	24
34250	2002	10	13	21	0	24
34250	2002	10	14	21	0	24
34250	2002	10	15	21	0	24
34250	2002	10	16	21	0	24
34250	2002	10	17	21	0	24
34250	2002	10	18	21	-1	24
34250	2002	10	19	21	30	24
34250	2002	10	20	21	0	24
34250	2002	10	21	21	0	24
34250	2002	10	22	21	0	24
34250	2002	10	23	21	0	24
34250	2002	10	24	21	0	24
34250	2002	10	25	21	0	24
34250	2002	10	26	21	0	24
34250	2002	10	27	21	0	24
34250	2002	10	28	21	0	24
34250	2002	10	29	21	0	24
34250	2002	10	30	21	0	24
34250	2002	10	31	21	0	24
34250	2002	11	1	21	0	24
34250	2002	11	2	21	0	24
34250	2002	11	3	21	26	24
34250	2002	11	4	21	1	24
34250	2002	11	5	21	19	24
34250	2002	11	6	21	0	24
34250	2002	11	7	21	0	24
34250	2002	11	9	21	0	48
34250	2002	11	10	21	0	24
34250	2002	11	11	21	-1	24
34250	2002	11	12	21	0	24
34250	2002	11	13	21	-1	24
34250	2002	11	14	21	11	24
34250	2002	11	15	21	-1	24
34250	2002	11	16	21	41	24
34250	2002	11	17	21	72	24
34250	2002	11	18	21	50	24
34250	2002	11	19	21	0	24
34250	2002	11	20	21	0	24
34250	2002	11	21	21	0	24
34250	2002	11	22	21	0	24
34250	2002	11	23	21	0	24
34250	2002	11	24	21	0	24
34250	2002	11	25	21	0	24
34250	2002	11	26	21	0	24
34250	2002	11	27	21	0	24
34250	2002	11	28	21	0	24
34250	2002	11	29	21	0	24
34250	2002	11	30	21	0	24
34250	2002	12	1	21	0	24
34250	2002	12	2	21	0	24
34250	2002	12	3	21	0	24
34250	2002	12	4	21	23	24
34250	2002	12	5	21	11	24
34250	2002	12	6	21	72	24
34250	2002	12	7	21	161	24
34250	2002	12	8	21	4	24
34250	2002	12	9	21	26	24
34250	2002	12	10	21	28	24
34250	2002	12	11	21	23	24
34250	2002	12	12	21	38	24
34250	2002	12	13	21	57	24
34250	2002	12	14	21	44	24
34250	2002	12	15	21	135	24
34250	2002	12	16	21	63	24
34250	2002	12	17	21	15	24
34250	2002	12	18	21	16	24
34250	2002	12	19	21	8	24
34250	2002	12	20	21	11	24
34250	2002	12	21	21	0	24
34250	2002	12	22	21	0	24
34250	2002	12	23	21	0	24
34250	2002	12	24	21	0	24
34250	2002	12	25	21	0	24
34250	2002	12	26	21	6	24
34250	2002	12	27	21	10	24
34250	2002	12	28	21	0	24
34250	2002	12	29	21	0	24
34250	2002	12	30	21	0	24
34250	2002	12	31	21	5	24
34250	2003	1	1	21	0	24
34250	2003	1	2	21	0	24
34250	2003	1	3	21	0	24
34250	2003	1	4	21	0	24
34250	2003	1	5	21	0	24
34250	2003	1	6	21	0	24
34250	2003	1	7	21	20	24
34250	2003	1	8	21	0	24
34250	2003	1	9	21	-1	24
34250	2003	1	10	21	0	24
34250	2003	1	11	21	0	24
34250	2003	1	12	21	0	24
34250	2003	1	13	21	0	24
34250	2003	1	14	21	0	24
34250	2003	1	15	21	0	24
34250	2003	1	16	21	-1	24
34250	2003	1	17	21	30	24
34250	2003	1	18	21	3	24
34250	2003	1	19	21	89	24
34250	2003	1	20	21	12	24
34250	2003	1	21	21	0	24
34250	2003	1	22	21	0	24
34250	2003	1	23	21	0	24
34250	2003	1	24	21	0	24
34250	2003	1	25	21	0	24
34250	2003	1	26	21	2	24
34250	2003	1	27	21	30	24
34250	2003	1	28	21	58	24
34250	2003	1	29	21	177	24
34250	2003	1	30	21	39	24
34250	2003	1	31	21	122	24
34250	2003	2	1	21	115	24
34250	2003	2	2	21	50	24
34250	2003	2	3	21	3	24
34250	2003	2	4	21	0	24
34250	2003	2	5	21	0	24
34250	2003	2	6	21	0	24
34250	2003	2	7	21	0	24
34250	2003	2	8	21	0	24
34250	2003	2	9	21	74	24
34250	2003	2	10	21	7	24
34250	2003	2	11	21	58	24
34250	2003	2	12	21	0	24
34250	2003	2	13	21	30	24
34250	2003	2	14	21	0	24
34250	2003	2	15	21	0	24
34250	2003	2	16	21	0	24
34250	2003	2	17	21	52	24
34250	2003	2	18	21	17	24
34250	2003	2	19	21	0	24
34250	2003	2	20	21	4	24
34250	2003	2	21	21	0	24
34250	2003	2	22	21	0	24
34250	2003	2	23	21	0	24
34250	2003	2	24	21	-1	24
34250	2003	2	25	21	0	24
34250	2003	2	26	21	0	24
34250	2003	2	27	21	0	24
34250	2003	2	28	21	0	24
34250	2003	3	1	21	0	24
34250	2003	3	2	21	20	24
34250	2003	3	3	21	3	24
34250	2003	3	4	21	0	24
34250	2003	3	5	21	0	24
34250	2003	3	6	21	0	24
34250	2003	3	7	21	0	24
34250	2003	3	8	21	0	24
34250	2003	3	9	21	0	24
34250	2003	3	10	21	0	24
34250	2003	3	11	21	126	24
34250	2003	3	12	21	109	24
34250	2003	3	13	21	0	24
34250	2003	3	14	21	0	24
34250	2003	3	15	21	5	24
34250	2003	3	16	21	1	24
34250	2003	3	17	21	80	24
34250	2003	3	18	21	1	24
34250	2003	3	19	21	20	24
34250	2003	3	20	21	16	24
34250	2003	3	21	21	58	24
34250	2003	3	22	21	15	24
34250	2003	3	23	21	0	24
34250	2003	3	24	21	6	24
34250	2003	3	25	21	31	24
34250	2003	3	26	21	0	24
34250	2003	3	27	21	54	24
34250	2003	3	28	21	29	24
34250	2003	3	29	21	0	24
34250	2003	3	30	21	0	24
34250	2003	3	31	21	0	24
34250	2003	4	1	21	0	24
34250	2003	4	2	21	0	24
34250	2003	4	3	21	0	24
34250	2003	4	4	21	0	24
34250	2003	4	5	21	-1	24
34250	2003	4	6	21	8	24
34250	2003	4	7	21	45	24
34250	2003	4	8	21	13	24
34250	2003	4	9	21	-1	24
34250	2003	4	10	21	8	24
34250	2003	4	11	21	0	24
34250	2003	4	12	21	0	24
34250	2003	4	13	21	6	24
34250	2003	4	14	21	3	24
34250	2003	4	15	21	1	24
34250	2003	4	16	21	0	24
34250	2003	4	17	21	0	24
34250	2003	4	18	21	0	24
34250	2003	4	19	21	24	24
34250	2003	4	20	21	6	24
34250	2003	4	21	21	0	24
34250	2003	4	22	21	0	24
34250	2003	4	23	21	0	24
34250	2003	4	24	21	2	24
34250	2003	4	25	21	74	24
34250	2003	4	26	21	2	24
34250	2003	4	27	21	0	24
34250	2003	4	28	21	0	24
34250	2003	4	29	21	0	24
34250	2003	4	30	21	0	24
34250	2003	5	1	21	0	24
34250	2003	5	2	21	0	24
34250	2003	5	3	21	0	24
34250	2003	5	4	21	-1	24
34250	2003	5	5	21	0	24
34250	2003	5	6	21	0	24
34250	2003	5	7	21	0	24
34250	2003	5	8	21	5	24
34250	2003	5	10	21	25	48
34250	2003	5	11	21	5	24
34250	2003	5	12	21	0	24
34250	2003	5	13	21	0	24
34250	2003	5	14	21	87	24
34250	2003	5	15	21	42	24
34250	2003	5	16	21	0	24
34250	2003	5	17	21	0	24
34250	2003	5	18	21	0	24
34250	2003	5	19	21	0	24
34250	2003	5	20	21	9	24
34250	2003	5	21	21	0	24
34250	2003	5	22	21	0	24
34250	2003	5	23	21	0	24
34250	2003	5	24	21	92	24
34250	2003	5	25	21	35	24
34250	2003	5	26	21	0	24
34250	2003	5	27	21	0	24
34250	2003	5	28	21	0	24
34250	2003	5	29	21	0	24
34250	2003	5	30	21	-1	24
34250	2003	5	31	21	0	24
34250	2003	6	1	21	0	24
34250	2003	6	2	21	0	24
34250	2003	6	3	21	0	24
34250	2003	6	4	21	0	24
34250	2003	6	5	21	0	24
34250	2003	6	6	21	0	24
34250	2003	6	7	21	0	24
34250	2003	6	8	21	-1	24
34250	2003	6	9	21	0	24
34250	2003	6	10	21	0	24
34250	2003	6	11	21	0	24
34250	2003	6	12	21	0	24
34250	2003	6	13	21	0	24
34250	2003	6	14	21	0	24
34250	2003	6	15	21	0	24
34250	2003	6	16	21	0	24
34250	2003	6	17	21	0	24
34250	2003	6	18	21	0	24
34250	2003	6	19	21	0	24
34250	2003	6	20	21	115	24
34250	2003	6	21	21	203	24
34250	2003	6	22	21	22	24
34250	2003	6	23	21	4	24
34250	2003	6	24	21	0	24
34250	2003	6	25	21	0	24
34250	2003	6	26	21	0	24
34250	2003	6	27	21	0	24
34250	2003	6	28	21	2	24
34250	2003	6	29	21	202	24
34250	2003	6	30	21	28	24
34250	2003	7	1	21	0	24
34250	2003	7	2	21	0	24
34250	2003	7	3	21	6	24
34250	2003	7	4	21	0	24
34250	2003	7	5	21	0	24
34250	2003	7	6	21	0	24
34250	2003	7	7	21	0	24
34250	2003	7	8	21	0	24
34250	2003	7	9	21	-1	24
34250	2003	7	10	21	0	24
34250	2003	7	11	21	0	24
34250	2003	7	12	21	0	24
34250	2003	7	13	21	128	24
34250	2003	7	14	21	65	24
34250	2003	7	15	21	10	24
34250	2003	7	16	21	35	24
34250	2003	7	17	21	40	24
34250	2003	7	18	21	0	24
34250	2003	7	19	21	0	24
34250	2003	7	20	21	0	24
34250	2003	7	21	21	0	24
34250	2003	7	22	21	0	24
34250	2003	7	23	21	7	24
34250	2003	7	24	21	7	24
34250	2003	7	25	21	0	24
34250	2003	7	26	21	0	24
34250	2003	7	27	21	0	24
34250	2003	7	28	21	0	24
34250	2003	7	29	21	0	24
34250	2003	7	30	21	0	24
34250	2003	7	31	21	7	24
34250	2003	8	1	21	0	24
34250	2003	8	2	21	2	24
34250	2003	8	3	21	5	24
34250	2003	8	4	21	0	24
34250	2003	8	5	21	0	24
34250	2003	8	6	21	0	24
34250	2003	8	7	21	0	24
34250	2003	8	8	21	0	24
34250	2003	8	9	21	0	24
34250	2003	8	10	21	0	24
34250	2003	8	11	21	-1	24
34250	2003	8	12	21	179	24
34250	2003	8	13	21	-1	24
34250	2003	8	14	21	-1	24
34250	2003	8	15	21	-1	24
34250	2003	8	16	21	49	24
34250	2003	8	17	21	230	24
34250	2003	8	19	21	81	48
34250	2003	8	20	21	31	24
34250	2003	8	21	21	86	24
34250	2003	8	22	21	0	24
34250	2003	8	23	21	50	24
34250	2003	8	24	21	206	24
34250	2003	8	25	21	184	24
34250	2003	8	26	21	-1	24
34250	2003	8	27	21	0	24
34250	2003	8	28	21	0	24
34250	2003	8	29	21	49	24
34250	2003	8	30	21	214	24
34250	2003	8	31	21	53	24
34250	2003	9	1	21	4	24
34250	2003	9	2	21	28	24
34250	2003	9	3	21	37	24
34250	2003	9	4	21	0	24
34250	2003	9	5	21	5	24
34250	2003	9	6	21	5	24
34250	2003	9	7	21	52	24
34250	2003	9	8	21	17	24
34250	2003	9	9	21	74	24
34250	2003	9	10	21	9	24
34250	2003	9	11	21	0	24
34250	2003	9	12	21	2	24
34250	2003	9	13	21	0	24
34250	2003	9	14	21	4	24
34250	2003	9	15	21	2	24
34250	2003	9	16	21	0	24
34250	2003	9	17	21	0	24
34250	2003	9	18	21	79	24
34250	2003	9	19	21	100	24
34250	2003	9	20	21	0	24
34250	2003	9	21	21	82	24
34250	2003	9	22	21	93	24
34250	2003	9	23	21	161	24
34250	2003	9	24	21	9	24
34250	2003	9	25	21	219	24
34250	2003	9	26	21	89	24
34250	2003	9	27	21	124	24
34250	2003	9	28	21	88	24
34250	2003	9	29	21	295	24
34250	2003	9	30	21	139	24
34250	2003	10	1	21	396	24
34250	2003	10	2	21	0	24
34250	2003	10	3	21	113	24
34250	2003	10	4	21	61	24
34250	2003	10	5	21	0	24
34250	2003	10	6	21	109	24
34250	2003	10	7	21	178	24
34250	2003	10	8	21	0	24
34250	2003	10	9	21	0	24
34250	2003	10	10	21	0	24
34250	2003	10	11	21	0	24
34250	2003	10	12	21	0	24
34250	2003	10	13	21	0	24
34250	2003	10	14	21	0	24
34250	2003	10	15	21	0	24
34250	2003	10	16	21	0	24
34250	2003	10	17	21	0	24
34250	2003	10	18	21	0	24
34250	2003	10	19	21	0	24
34250	2003	10	20	21	-1	24
34250	2003	10	21	21	2	24
34250	2003	10	22	21	0	24
34250	2003	10	23	21	0	24
34250	2003	10	24	21	159	24
34250	2003	10	25	21	304	24
34250	2003	10	26	21	36	24
34250	2003	10	27	21	67	24
34250	2003	10	28	21	51	24
34250	2003	10	29	21	4	24
34250	2003	10	30	21	0	24
34250	2003	10	31	21	0	24
34250	2003	11	1	21	0	24
34250	2003	11	2	21	0	24
34250	2003	11	3	21	0	24
34250	2003	11	4	21	0	24
34250	2003	11	5	21	0	24
34250	2003	11	6	21	0	24
34250	2003	11	7	21	0	24
34250	2003	11	8	21	0	24
34250	2003	11	9	21	0	24
34250	2003	11	10	21	0	24
34250	2003	11	11	21	0	24
34250	2003	11	12	21	0	24
