"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04312099999","2018-02-12T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0219,1","-0291,1","10155,1","99999,9,10112,1",,,"SYN04204312 46/// /2204 11219 21291 30112 40155="
"04312099999","2018-02-13T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0208,1","-0288,1","10161,1","99999,9,10118,1",,,"SYN04204312 46/// /2103 11208 21288 30118 40161="
"04312099999","2018-02-13T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0252,1","-0303,1","10171,1","99999,9,10128,1",,,"SYN04204312 46/// /2306 11252 21303 30128 40171="
"04312099999","2018-02-13T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0237,1","-0304,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /2403 11237 21304 30130 40173="
"04312099999","2018-02-13T08:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0229,1","-0303,1","10175,1","99999,9,10132,1",,,"SYN004BUFR"
"04312099999","2018-02-13T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0226,1","-0298,1","10176,1","99999,9,10133,1",,,"SYN04204312 46/// /2303 11226 21298 30133 40176="
"04312099999","2018-02-13T10:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,9","999999,9,9,9","-0259,1","-0318,1","10177,1","99999,9,10134,1",,,"SYN004BUFR"
"04312099999","2018-02-13T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0247,1","-0308,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// /1402 11247 21308 30134 40177="
"04312099999","2018-02-13T14:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","310,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0259,1","-0304,1","10175,1","99999,9,10132,1",,,"SYN004BUFR"
"04312099999","2018-02-13T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0272,1","-0311,1","10176,1","99999,9,10133,1",,,"SYN04204312 46/// /2803 11272 21311 30133 40176="
"04312099999","2018-02-13T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0253,1","-0303,1","10174,1","99999,9,10131,1",,,"SYN04204312 46/// /2103 11253 21303 30131 40174="
"04312099999","2018-02-13T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0252,1","-0307,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// /1202 11252 21307 30134 40177="
"04312099999","2018-02-13T22:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0238,1","-0306,1","10177,1","99999,9,10134,1",,,"SYN004BUFR"
"04312099999","2018-02-14T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0246,1","-0301,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /1303 11246 21301 30130 40173="
"04312099999","2018-02-14T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0272,1","-0316,1","10170,1","99999,9,10127,1",,,"SYN04204312 46/// /0202 11272 21316 30127 40170="
"04312099999","2018-02-14T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0277,1","-0325,1","10169,1","99999,9,10126,1",,,"SYN04204312 46/// /2504 11277 21325 30126 40169="
"04312099999","2018-02-14T07:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,9","999999,9,9,9","-0263,1","-0312,1","10172,1","99999,9,10129,1",,,"SYN004BUFR"
"04312099999","2018-02-14T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0255,1","-0305,1","10172,1","99999,9,10129,1",,,"SYN04204312 46/// /3401 11255 21305 30129 40172="
"04312099999","2018-02-14T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0249,1","-0302,1","10172,1","99999,9,10129,1",,,"SYN04204312 46/// /2203 11249 21302 30129 40172="
"04312099999","2018-02-14T14:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0267,1","-0316,1","10168,1","99999,9,10125,1",,,"SYN004BUFR"
"04312099999","2018-02-14T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0277,1","-0318,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /2505 11277 21318 30130 40173="
"04312099999","2018-02-14T16:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0025,1","99999,9,9,9","999999,9,9,9","-0269,1","-0317,1","10174,1","99999,9,10131,1",,,"SYN004BUFR"
"04312099999","2018-02-14T17:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0025,1","99999,9,9,9","999999,9,9,9","-0270,1","-0320,1","10177,1","99999,9,10134,1",,,"SYN004BUFR"
"04312099999","2018-02-14T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0025,1","99999,9,9,9","999999,9,9,9","-0254,1","-0308,1","10177,1","99999,9,10134,1",,,"SYN004BUFR"
"04312099999","2018-02-14T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0250,1","-0300,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// /1204 11250 21300 30134 40177="
"04312099999","2018-02-15T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0246,1","-0293,1","10185,1","99999,9,10142,1",,,"SYN04204312 46/// /2902 11246 21293 30142 40185="
"04312099999","2018-02-15T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0211,1","-0258,1","10184,1","99999,9,10141,1",,,"SYN04204312 46/// /1206 11211 21258 30141 40184="
"04312099999","2018-02-15T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0213,1","-0249,1","10186,1","99999,9,10143,1",,,"SYN04204312 46/// /1802 11213 21249 30143 40186="
"04312099999","2018-02-15T08:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","020,1,N,0000,1","99999,9,9,9","999999,9,9,9","-0230,1","-0260,1","10188,1","99999,9,10145,1",,,"SYN004BUFR"
"04312099999","2018-02-15T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0237,1","-0266,1","10191,1","99999,9,10148,1",,,"SYN04204312 46/// /3401 11237 21266 30148 40191="
"04312099999","2018-02-15T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0231,1","-0254,1","10193,1","99999,9,10150,1",,,"SYN04204312 46/// /1204 11231 21254 30150 40193="
"04312099999","2018-02-15T13:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","160,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0234,1","-0263,1","10192,1","99999,9,10149,1",,,"SYN004BUFR"
"04312099999","2018-02-15T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0208,1","-0241,1","10189,1","99999,9,10146,1",,,"SYN04204312 46/// /1203 11208 21241 30146 40189="
"04312099999","2018-02-15T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0252,1","-0267,1","10190,1","99999,9,10147,1",,,"SYN04204312 46/// /3102 11252 21267 30147 40190="
"04312099999","2018-02-15T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0209,1","-0239,1","10195,1","99999,9,10152,1",,,"SYN04204312 46/// /0602 11209 21239 30152 40195="
"04312099999","2018-02-15T22:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0030,1","99999,9,9,9","999999,9,9,9","-0219,1","-0237,1","10196,1","99999,9,10153,1",,,"SYN004BUFR"
"04312099999","2018-02-16T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0203,1","-0219,1","10195,1","99999,9,10152,1",,,"SYN04204312 46/// /1005 11203 21219 30152 40195="
"04312099999","2018-02-16T02:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0184,1","-0195,1","10195,1","99999,9,10152,1",,,"SYN004BUFR"
"04312099999","2018-02-16T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0259,1","-0284,2","10195,1","99999,9,10152,1",,,"SYN04204312 46/// /2406 11259 21284 30152 40195="
"04312099999","2018-02-16T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","150,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0181,1","-0199,1","10191,1","99999,9,10148,1",,,"SYN04204312 46/// /1501 11181 21199 30148 40191="
"04312099999","2018-02-16T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0145,1","-0161,1","10199,1","99999,9,10156,1",,,"SYN04204312 46/// /2601 11145 21161 30156 40199="
"04312099999","2018-02-16T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0123,1","-0137,1","10198,1","99999,9,10155,1",,,"SYN04204312 46/// /2002 11123 21137 30155 40198="
"04312099999","2018-02-16T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0086,1","-0103,1","10197,1","99999,9,10154,1",,,"SYN04204312 46/// /2112 11086 21103 30154 40197="
"04312099999","2018-02-16T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0092,1","-0129,1","10194,1","99999,9,10151,1",,,"SYN04204312 46/// /2216 11092 21129 30151 40194="
"04312099999","2018-02-16T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0102,1","-0135,1","10203,1","99999,9,10160,1",,,"SYN04204312 46/// /2208 11102 21135 30160 40203="
"04312099999","2018-02-17T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0088,1","-0122,1","10206,1","99999,9,10163,1",,,"SYN04204312 46/// /2406 11088 21122 30163 40206="
"04312099999","2018-02-17T01:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0100,1","-0138,1","10207,1","99999,9,10164,1",,,"SYN004BUFR"
"04312099999","2018-02-17T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0090,1","-0130,1","10207,1","99999,9,10164,1",,,"SYN04204312 46/// /2110 11090 21130 30164 40207="
"04312099999","2018-02-17T04:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0055,1","99999,9,9,9","999999,9,9,9","-0100,1","-0141,1","10207,1","99999,9,10164,1",,,"SYN004BUFR"
"04312099999","2018-02-17T05:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0060,1","99999,9,9,9","999999,9,9,9","-0089,1","-0132,1","10209,1","99999,9,10166,1",,,"SYN004BUFR"
"04312099999","2018-02-17T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0072,1","-0119,1","10207,1","99999,9,10164,1",,,"SYN04204312 46/// /2213 11072 21119 30164 40207="
"04312099999","2018-02-17T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0085,1","-0122,1","10207,1","99999,9,10164,1",,,"SYN04204312 46/// /2111 11085 21122 30164 40207="
"04312099999","2018-02-17T11:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0085,1","-0114,1","10210,1","99999,9,10167,1",,,"SYN004BUFR"
"04312099999","2018-02-17T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0056,1","-0100,1","10210,1","99999,9,10167,1",,,"SYN04204312 46/// /2205 11056 21100 30167 40210="
"04312099999","2018-02-17T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0093,1","-0111,1","10217,1","99999,9,10174,1",,,"SYN04204312 46/// /2606 11093 21111 30174 40217="
"04312099999","2018-02-17T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0089,1","-0115,1","10214,1","99999,9,10171,1",,,"SYN04204312 46/// /2315 11089 21115 30171 40214="
"04312099999","2018-02-17T19:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0050,1","99999,9,9,9","999999,9,9,9","-0107,1","-0131,1","10216,1","99999,9,10173,1",,,"SYN004BUFR"
"04312099999","2018-02-17T20:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,9","999999,9,9,9","-0075,1","-0110,1","10215,1","99999,9,10172,1",,,"SYN004BUFR"
"04312099999","2018-02-17T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0078,1","-0103,1","10216,1","99999,9,10173,1",,,"SYN04204312 46/// /2218 11078 21103 30173 40216="
"04312099999","2018-02-17T22:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0080,1","99999,9,9,9","999999,9,9,9","-0060,1","-0095,1","10214,1","99999,9,10171,1",,,"SYN004BUFR"
"04312099999","2018-02-18T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0080,1","-0113,1","10215,1","99999,9,10172,1",,,"SYN04204312 46/// /2317 11080 21113 30172 40215="
"04312099999","2018-02-18T02:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0080,1","99999,9,9,9","999999,9,9,9","-0079,1","-0106,1","10213,1","99999,9,10170,1",,,"SYN004BUFR"
"04312099999","2018-02-18T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0080,1","-0111,1","10215,1","99999,9,10172,1",,,"SYN04204312 46/// /2410 11080 21111 30172 40215="
"04312099999","2018-02-18T04:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0050,1","99999,9,9,9","999999,9,9,9","-0085,1","-0115,1","10216,1","99999,9,10173,1",,,"SYN004BUFR"
"04312099999","2018-02-18T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0062,1","-0109,1","10212,1","99999,9,10169,1",,,"SYN04204312 46/// /2213 11062 21109 30169 40212="
"04312099999","2018-02-18T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0061,1","-0096,1","10211,1","99999,9,10168,1",,,"SYN04204312 46/// /2117 11061 21096 30168 40211="
"04312099999","2018-02-18T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0070,1","-0101,1","10207,1","99999,9,10164,1",,,"SYN04204312 46/// /2217 11070 21101 30164 40207="
"04312099999","2018-02-18T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0060,1","-0093,1","10205,1","99999,9,10162,1",,,"SYN04204312 46/// /2319 11060 21093 30162 40205="
"04312099999","2018-02-18T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0065,1","-0103,1","10201,1","99999,9,10158,1",,,"SYN04204312 46/// /2316 11065 21103 30158 40201="
"04312099999","2018-02-18T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0047,1","-0097,1","10197,1","99999,9,10154,1",,,"SYN04204312 46/// /2218 11047 21097 30154 40197="
"04312099999","2018-02-19T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0057,1","-0094,1","10192,1","99999,9,10149,1",,,"SYN04204312 46/// /2323 11057 21094 30149 40192="
"04312099999","2018-02-19T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0079,1","-0113,1","10190,1","99999,9,10147,1",,,"SYN04204312 46/// /2412 11079 21113 30147 40190="
"04312099999","2018-02-19T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0095,1","-0121,1","10194,1","99999,9,10151,1",,,"SYN04204312 46/// /2606 11095 21121 30151 40194="
"04312099999","2018-02-19T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0114,1","-0135,1","10197,1","99999,9,10154,1",,,"SYN04204312 46/// /2908 11114 21135 30154 40197="
"04312099999","2018-02-19T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0111,1","-0130,1","10198,1","99999,9,10155,1",,,"SYN04204312 46/// /2107 11111 21130 30155 40198="
"04312099999","2018-02-19T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","080,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0149,1","-0162,1","10203,1","99999,9,10160,1",,,"SYN04204312 46/// /0807 11149 21162 30160 40203="
"04312099999","2018-02-19T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0119,1","-0162,1","10200,1","99999,9,10157,1",,,"SYN04204312 46/// /2308 11119 21162 30157 40200="
"04312099999","2018-02-19T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0125,1","-0176,1","10198,1","99999,9,10155,1",,,"SYN04204312 46/// /2208 11125 21176 30155 40198="
"04312099999","2018-02-20T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0133,1","-0162,1","10199,1","99999,9,10156,1",,,"SYN04204312 46/// /1106 11133 21162 30156 40199="
"04312099999","2018-02-20T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0069,1","-0150,1","10191,1","99999,9,10148,1",,,"SYN04204312 46/// /2317 11069 21150 30148 40191="
"04312099999","2018-02-20T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0068,1","-0124,1","10191,1","99999,9,10148,1",,,"SYN04204312 46/// /2224 11068 21124 30148 40191="
"04312099999","2018-02-20T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0062,1","-0116,1","10197,1","99999,9,10154,1",,,"SYN04204312 46/// /2220 11062 21116 30154 40197="
"04312099999","2018-02-20T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0063,1","-0096,1","10206,1","99999,9,10163,1",,,"SYN04204312 46/// /2123 11063 21096 30163 40206="
"04312099999","2018-02-20T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0049,1","-0075,1","10202,1","99999,9,10159,1",,,"SYN04204312 46/// /2023 11049 21075 30159 40202="
"04312099999","2018-02-20T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0042,1","-0081,1","10204,1","99999,9,10161,1",,"4,99,0149,1,999","SYN05204312 46/// /1718 11042 21081 30161 40204 333 91029="
"04312099999","2018-02-21T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0018,1","-0062,1","10188,1","99999,9,10145,1",,,"SYN04204312 46/// /2115 11018 21062 30145 40188="
"04312099999","2018-02-21T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","170,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0026,1","-0057,1","10176,1","99999,9,10133,1",,,"SYN04204312 46/// /1719 11026 21057 30133 40176="
"04312099999","2018-02-21T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0022,1","-0052,1","10177,1","99999,9,10134,1",,,"SYN04204312 46/// /1913 11022 21052 30134 40177="
"04312099999","2018-02-21T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","160,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0024,1","-0046,1","10174,1","99999,9,10131,1",,,"SYN04204312 46/// /1616 11024 21046 30131 40174="
"04312099999","2018-02-21T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0024,1","-0046,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /1217 11024 21046 30130 40173="
"04312099999","2018-02-21T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0018,1","-0056,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /1705 11018 21056 30130 40173="
"04312099999","2018-02-21T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0023,1","-0058,1","10159,1","99999,9,10116,1",,,"SYN04204312 46/// /1916 11023 21058 30116 40159="
"04312099999","2018-02-21T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","150,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0028,1","-0049,1","10142,1","99999,9,10099,1",,,"SYN04204312 46/// /1524 11028 21049 30099 40142="
"04312099999","2018-02-22T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","150,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0027,1","-0035,1","10129,1","99999,9,10086,1",,,"SYN04204312 46/// /1527 11027 21035 30086 40129="
"04312099999","2018-02-22T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0045,1","-0104,1","10135,1","99999,9,10092,1",,,"SYN04204312 46/// /2020 11045 21104 30092 40135="
"04312099999","2018-02-22T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","180,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0077,1","-0103,1","10135,1","99999,9,10092,1",,,"SYN04204312 46/// /1825 11077 21103 30092 40135="
"04312099999","2018-02-22T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0072,1","-0112,1","10147,1","99999,9,10104,1",,"4,99,0257,1,999","SYN05204312 46/// /2035 11072 21112 30104 40147 333 91050="
"04312099999","2018-02-22T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0063,1","-0091,1","10173,1","99999,9,10130,1",,,"SYN04204312 46/// /2111 11063 21091 30130 40173="
